event_id,brand,region,city,location_type,event_type,start_date,end_date,lease_length_days,sku,product_name,price_usd,avg_daily_footfall,units_sold,sell_through_pct,Duration in weeks,Revenue
POP100072,Estée Lauder,Latin America,São Paulo,Airport Duty-Free,Flash Event,2024-09-03,2024-10-25,52,LE-A0RMRFL2,Estée Lauder Satin Setting Powder,43.05,2472,1149,73.42,7,49464.5
POP101799,Givenchy Beauty,Middle East,Dubai,Airport Duty-Free,Flash Event,2024-04-03,2024-04-09,6,LE-O5VT3JJI,Givenchy Beauty Satin Setting Powder,56.9,1622,1608,60.75,1,91495.2
POP100277,Tom Ford Beauty,Europe,Madrid,Airport Duty-Free,Flash Event,2024-08-29,2024-10-14,46,LE-2CMSE7YP,Tom Ford Beauty Glow Primer,68.31,2450,4101,94.51,7,280139.3
POP101962,Chanel,Latin America,São Paulo,Airport Duty-Free,Flash Event,2024-08-30,2024-11-15,77,LE-ZR1NSWMF,Chanel Pearl Mascara,31.79,1562,463,67.39,11,14718.8
POP100777,Rare Beauty,Latin America,Mexico City,Airport Duty-Free,Flash Event,2024-06-18,2024-07-19,31,LE-6M73RQZ7,Rare Beauty Satin Serum,195.58,1571,1367,81.32,4,267357.9
POP100018,Lancôme,Asia-Pacific,Tokyo,Airport Duty-Free,Flash Event,2025-03-15,2025-05-02,48,LE-3QA6GC6O,Lancôme Lumière Primer,54.99,1044,1728,62.2,7,95022.7
POP100341,Fenty Beauty,Latin America,Bogotá,Airport Duty-Free,Flash Event,2024-08-07,2024-09-11,35,LE-2IIBHE7X,Fenty Beauty Opulence Fragrance,127.9,1209,1615,68.78,5,206558.5
POP100824,YSL Beauty,Latin America,Bogotá,Airport Duty-Free,Flash Event,2024-05-19,2024-06-15,27,LE-OP1MC10J,YSL Beauty Satin Mascara,63.19,1970,3518,91.33,4,222302.4
POP100296,Givenchy Beauty,Asia-Pacific,Shanghai,Airport Duty-Free,Flash Event,2024-08-02,2024-08-08,6,LE-ZC9WYDLX,Givenchy Beauty Glow Blush,56.86,1770,2209,95.63,1,125603.7
POP101314,Hermès Beauty,Middle East,Riyadh,Airport Duty-Free,Flash Event,2024-11-26,2024-12-29,33,LE-NJMJ33YM,Hermès Beauty Mirage Fragrance,230.12,1609,867,48.3,5,199514.0
POP101494,Clé de Peau Beauté,Latin America,São Paulo,Airport Duty-Free,Flash Event,2024-03-19,2024-06-12,85,LE-0EWKHLRO,Clé de Peau Beauté Glow Blush,31.61,1446,1626,47.73,12,51397.9
POP100323,Rare Beauty,North America,Miami,Airport Duty-Free,Flash Event,2025-01-04,2025-03-14,69,LE-ONUVM8EG,Rare Beauty Satin Mascara,60.49,926,2109,63.31,10,127573.4
POP101006,Lancôme,Latin America,Lima,Airport Duty-Free,Flash Event,2024-08-16,2024-09-27,42,LE-MZPBHH2B,Lancôme Éclat Serum,195.45,1779,4154,94.15,6,811899.3
POP100224,La Prairie,North America,Miami,Airport Duty-Free,Flash Event,2025-05-23,2025-08-01,70,LE-RKG7W8Q7,La Prairie Éclat Setting Powder,65.58,849,2224,50.87,10,145849.9
POP101292,Fenty Beauty,Europe,Paris,Airport Duty-Free,Flash Event,2025-04-22,2025-05-18,26,LE-HM0UGGKF,Fenty Beauty Rouge Setting Powder,75.36,1229,2894,74.03,4,218091.8
POP100276,NARS,Middle East,Riyadh,Airport Duty-Free,Flash Event,2024-08-04,2024-08-17,13,LE-YN89TXL5,NARS Pearl Eyeshadow Palette,110.21,1645,293,67.05,2,32291.5
POP101351,Valentino Beauty,Middle East,Dubai,Airport Duty-Free,Flash Event,2024-03-17,2024-04-01,15,LE-HBUQHAY5,Valentino Beauty Noir Highlighter,58.81,1227,3025,79.56,2,177900.3
POP101360,Estée Lauder,North America,Miami,Airport Duty-Free,Flash Event,2025-06-06,2025-07-11,35,LE-2A3S7KN6,Estée Lauder Rouge Lipstick,70.37,1995,1916,88.29,5,134828.9
POP100725,Huda Beauty,Latin America,Bogotá,Airport Duty-Free,Flash Event,2024-08-06,,69,LE-ERZLGD1L,Huda Beauty Opulence Serum,245.82,1140,1685,65.08,10,414206.7
POP101074,YSL Beauty,North America,Chicago,Airport Duty-Free,Flash Event,2024-08-11,2024-09-01,21,LE-VPMD0IZT,YSL Beauty Glow Eyeshadow Palette,78.74,1221,207,76.38,3,16299.2
POP100042,YSL Beauty,Asia-Pacific,Hong Kong,Airport Duty-Free,Flash Event,2024-09-16,2024-10-28,42,LE-A4DGE21D,YSL Beauty Noir Highlighter,76.52,1474,4092,96.67,6,313119.8
POP100858,Fenty Beauty,Asia-Pacific,Singapore,Airport Duty-Free,Flash Event,2025-03-07,2025-05-18,72,LE-ACK7DQ9H,Fenty Beauty Pearl Setting Powder,46.2,2003,334,89.54,10,15430.8
POP101807,Shiseido,Latin America,Buenos Aires,Airport Duty-Free,Flash Event,2025-04-20,2025-05-25,35,LE-P9S0YXH7,Shiseido Satin Highlighter,65.4,1544,3127,87.2,5,204505.8
POP101501,Bobbi Brown,North America,Chicago,Airport Duty-Free,Flash Event,2024-04-07,2024-04-26,19,LE-WPSJJQ93,Bobbi Brown Glow Eyeshadow Palette,87.41,2277,705,85.35,3,61624.1
POP101673,Armani Beauty,Europe,Madrid,Airport Duty-Free,Flash Event,2024-03-31,2024-04-09,9,LE-C671WDN1,Armani Beauty Lumière Primer,71.52,1666,1121,64.91,1,80173.9
POP100460,Hermès Beauty,North America,Miami,Airport Duty-Free,Flash Event,2024-08-06,2024-10-28,83,LE-G06UE9L6,Hermès Beauty Satin Mascara,44.57,1189,2923,97.27,12,130278.1
POP101201,Givenchy Beauty,Asia-Pacific,Singapore,Airport Duty-Free,Flash Event,2024-08-20,2024-10-28,69,LE-5UTFNFL3,Givenchy Beauty Lumière Setting Powder,71.03,2232,1575,78.63,10,111872.3
POP101665,MAC Cosmetics,Asia-Pacific,Singapore,Airport Duty-Free,Flash Event,2024-03-15,2024-04-08,24,LE-4AE2UBZW,MAC Cosmetics Éclat Foundation,100.81,1580,2110,60.37,3,212709.1
POP100885,YSL Beauty,Latin America,São Paulo,Airport Duty-Free,Flash Event,2025-03-29,2025-04-15,17,LE-3J5J5CPC,YSL Beauty Noir Eyeshadow Palette,112.21,2010,2609,69.06,2,292755.9
POP101447,Huda Beauty,Middle East,Doha,Airport Duty-Free,Flash Event,2024-12-21,2024-12-30,9,LE-BF01Z0TN,Huda Beauty Rouge Serum,251.31,1982,896,61.54,1,225173.8
POP100671,YSL Beauty,North America,Miami,Airport Duty-Free,Flash Event,2025-01-01,2025-01-09,8,LE-USD5YK0V,YSL Beauty Mirage Lipstick,31.45,852,448,88.54,1,14089.6
POP100386,Guerlain,Latin America,São Paulo,Airport Duty-Free,Flash Event,2024-03-02,2024-05-05,64,LE-L6HN4HT6,Guerlain Noir Blush,39.96,1283,2247,84.63,9,89790.1
POP101621,Pat McGrath Labs,Latin America,unknown,Airport Duty-Free,Flash Event,2024-06-21,2024-09-15,86,LE-7QLSMGXO,Pat McGrath Labs Pearl Highlighter,59.99,1792,919,74.47,12,55130.8
POP100169,Guerlain,Middle East,Dubai,Airport Duty-Free,Flash Event,2024-05-14,2024-07-30,77,LE-GX5SGHUZ,Guerlain Mirage Foundation,108.97,1570,375,61.27,11,40863.8
POP100912,La Prairie,Latin America,Mexico City,Airport Duty-Free,Flash Event,2024-10-27,2024-12-07,41,LE-GWLW9E8M,La Prairie Opulence Primer,48.58,937,1922,79.55,6,93370.8
POP100278,Guerlain,North America,Los Angeles,Airport Duty-Free,Flash Event,2024-09-29,2024-11-05,37,LE-GOUV9X4A,Guerlain Rouge Lipstick,53.12,1323,1960,95.56,5,104115.2
POP101392,Hourglass,Asia-Pacific,Tokyo,Airport Duty-Free,Flash Event,2024-12-10,2025-02-17,69,LE-Z86ZCGY0,Hourglass Glow Lipstick,30.04,1102,4273,95.72,10,128360.9
POP100089,Chanel,Middle East,Riyadh,Airport Duty-Free,Flash Event,2024-12-10,2025-02-05,57,LE-E8BI6JNX,Chanel Mirage Blush,68.33,1696,4879,100,8,333382.1
POP101947,La Prairie,Middle East,Abu Dhabi,Airport Duty-Free,Flash Event,2025-01-06,2025-03-04,57,LE-9USHYFBJ,La Prairie Glow Serum,84.3,2343,943,96.42,8,79494.9
POP102071,Givenchy Beauty,Middle East,Doha,Airport Duty-Free,Flash Event,2024-09-26,2024-12-13,78,LE-M3YKV64M,Givenchy Beauty Glow Foundation,108.38,1328,2903,76.54,11,314627.1
POP101150,Guerlain,Latin America,São Paulo,Airport Duty-Free,Flash Event,2025-06-23,2025-08-03,41,LE-GB9WVJ65,Guerlain Éclat Setting Powder,66.38,1623,1711,99.36,6,113576.2
POP100830,YSL Beauty,Middle East,Abu Dhabi,Airport Duty-Free,Flash Event,2024-09-04,2024-11-09,66,LE-NRG0C5ZH,YSL Beauty Velvet Eyeshadow Palette,113.98,1174,673,71.37,9,76708.5
POP100655,Valentino Beauty,Middle East,unknown,Airport Duty-Free,Flash Event,2024-12-22,2024-12-30,8,LE-TCC6C2CL,Valentino Beauty Opulence Mascara,67.47,1078,1734,93.48,1,116993.0
POP102006,Huda Beauty,Europe,Paris,Airport Duty-Free,Flash Event,2024-03-15,2024-05-31,77,LE-7MHXV9GG,Huda Beauty Éclat Fragrance,283.23,1794,1208,54.51,11,342141.8
POP101077,NARS,Asia-Pacific,Tokyo,Airport Duty-Free,Flash Event,2025-03-09,2025-05-04,56,LE-W7438MDF,NARS Opulence Primer,37.47,2173,2328,62.56,8,87230.2
POP101062,Estée Lauder,Europe,Berlin,Airport Duty-Free,Flash Event,2024-11-18,2024-12-24,36,LE-UKX18TM6,Estée Lauder Mirage Serum,126.53,1236,3474,86.16,5,439565.2
POP101311,Shiseido,Latin America,Bogotá,Airport Duty-Free,Flash Event,2024-11-23,2025-01-28,66,LE-6NTBOJCZ,Shiseido Rouge Eyeshadow Palette,79.25,1535,2632,87.35,9,208586.0
POP101909,Huda Beauty,Middle East,Jeddah,Airport Duty-Free,Flash Event,2024-12-12,2025-02-25,75,LE-KRKJ3RAR,Huda Beauty Velvet Mascara,50.77,1508,1638,87.13,11,83161.3
POP101977,Givenchy Beauty,Middle East,Jeddah,Airport Duty-Free,Flash Event,2025-06-08,2025-07-26,48,LE-CM1SAJOC,Givenchy Beauty Éclat Foundation,61.98,1847,3242,87.08,7,200939.2
POP101912,Huda Beauty,Europe,London,Airport Duty-Free,Flash Event,2024-11-10,2024-12-23,43,LE-KB17I9R9,Huda Beauty Satin Serum,239.03,1994,1886,50.95,6,450810.6
POP100896,Bobbi Brown,North America,Los Angeles,Airport Duty-Free,Flash Event,2024-07-21,2024-09-04,45,LE-12LEIO3V,Bobbi Brown Satin Eyeshadow Palette,142.91,1045,373,50.47,6,53305.4
POP101438,Sisley-Paris,Europe,Paris,Airport Duty-Free,Flash Event,2025-07-28,2025-08-03,6,LE-DZ9OZ4Y3,Sisley-Paris Mirage Mascara,36.39,1677,2339,69.2,1,85116.2
POP102076,Armani Beauty,Europe,Paris,Airport Duty-Free,Flash Event,2024-09-11,2024-10-07,26,LE-MZWWGKCD,Armani Beauty Glow Serum,158.43,1263,3763,99.34,4,596172.1
POP100146,Dior,North America,Toronto,Airport Duty-Free,Flash Event,2025-02-03,2025-04-17,73,LE-XMLZHFXI,Dior Glow Highlighter,66.38,1882,4481,93.45,10,297448.8
POP100954,Huda Beauty,Middle East,Riyadh,Airport Duty-Free,Flash Event,2024-03-22,2024-04-18,27,LE-W4NEWXZL,Huda Beauty Mirage Blush,37.99,1568,1754,57.66,4,66634.5
POP101462,NARS,North America,Miami,Airport Duty-Free,Flash Event,2025-06-19,2025-06-27,8,LE-1HJHRH00,NARS Mirage Blush,51.98,1108,104,50.24,1,5405.9
POP100219,Lancôme,Asia-Pacific,Tokyo,Airport Duty-Free,Flash Event,2024-05-31,2024-07-20,50,LE-OPOU73L6,Lancôme Noir Blush,65.75,822,1885,73.66,7,123938.8
POP101400,Fenty Beauty,Asia-Pacific,Shanghai,Airport Duty-Free,Flash Event,2024-10-25,2024-11-02,8,LE-SI9D4YU7,Fenty Beauty Lumière Setting Powder,81.12,1470,1565,85.15,1,126952.8
POP101529,Rare Beauty,Latin America,Lima,Airport Duty-Free,Flash Event,2024-11-16,2025-01-28,73,LE-3K87AZ85,Rare Beauty Noir Fragrance,118.45,1692,2575,97.5,10,305008.8
POP100681,Pat McGrath Labs,Middle East,Jeddah,Airport Duty-Free,Flash Event,2024-05-12,2024-05-27,15,LE-MO1RCQ55,Pat McGrath Labs Glow Mascara,55.91,1125,724,60.33,2,40478.8
POP100484,Guerlain,North America,Los Angeles,Airport Duty-Free,Flash Event,2025-02-13,2025-05-02,78,LE-PS9WV29L,Guerlain Noir Mascara,33.18,2088,2226,86.51,11,73858.7
POP100779,Tom Ford Beauty,Asia-Pacific,Singapore,Airport Duty-Free,Flash Event,2024-09-11,2024-12-07,87,LE-MCA439BD,Tom Ford Beauty Velvet Lipstick,59.77,861,1722,57.13,12,102923.9
POP101021,Pat McGrath Labs,Latin America,Lima,Airport Duty-Free,Flash Event,2024-11-20,2024-12-12,22,LE-US430TZ6,Pat McGrath Labs Velvet Primer,41.45,1664,2777,60.38,3,115106.7
POP100600,Pat McGrath Labs,Asia-Pacific,Singapore,Airport Duty-Free,Flash Event,2025-05-13,2025-06-06,24,LE-RQ5V7YQ5,Pat McGrath Labs Pearl Foundation,99.23,1233,1319,99.85,3,130884.4
POP100297,Givenchy Beauty,Europe,Madrid,Airport Duty-Free,Mall Kiosk,2025-02-09,2025-04-06,56,LE-XC24B5BF,Givenchy Beauty Opulence Lipstick,38.53,1405,489,57.73,8,18841.2
POP100290,Estée Lauder,Europe,London,Airport Duty-Free,Mall Kiosk,2024-03-31,2024-06-16,77,LE-S5MMVMDZ,Estée Lauder Mirage Highlighter,47.71,1333,2538,61.17,11,121088.0
POP100450,YSL Beauty,Middle East,Riyadh,Airport Duty-Free,Mall Kiosk,2024-05-07,2024-07-18,72,LE-EX9VSIH6,YSL Beauty Mirage Fragrance,316.49,1258,2852,60.67,10,902629.5
POP101967,Sisley-Paris,Europe,unknown,Airport Duty-Free,Mall Kiosk,2024-04-25,2024-05-24,29,LE-WTLTYMCW,Sisley-Paris Noir Foundation,119.54,1425,1104,52.27,4,131972.2
POP101555,Shiseido,Asia-Pacific,Shanghai,Airport Duty-Free,Mall Kiosk,2024-06-18,2024-07-02,14,LE-RA7QKJPL,Shiseido Satin Foundation,87.42,1916,2079,47.2,2,181746.2
POP100605,Bobbi Brown,Middle East,Doha,Airport Duty-Free,Mall Kiosk,2024-12-24,2025-03-07,73,LE-O8M1AZHM,Bobbi Brown Opulence Blush,53.08,2307,2794,78.97,10,148305.5
POP100889,Bobbi Brown,Latin America,Bogotá,Airport Duty-Free,Mall Kiosk,2024-04-18,2024-04-27,9,LE-5DIP3IF3,Bobbi Brown Satin Foundation,57.88,2194,792,75.79,1,45841.0
POP100611,YSL Beauty,Asia-Pacific,Seoul,Airport Duty-Free,Mall Kiosk,2025-02-22,2025-04-09,46,LE-DVREC8A1,YSL Beauty Opulence Mascara,50.31,1564,1646,84.11,7,82810.3
POP102012,Armani Beauty,Latin America,Lima,Airport Duty-Free,Mall Kiosk,2024-06-22,2024-07-30,38,LE-2VBOKYQI,Armani Beauty Velvet Blush,38.64,1833,2946,93.58,5,113833.4
POP100785,Sisley-Paris,Middle East,Dubai,Airport Duty-Free,Mall Kiosk,2025-02-20,2025-03-12,20,LE-5NSK7OKR,Sisley-Paris Satin Mascara,63.8,1674,1261,76.84,3,80451.8
POP100940,Tom Ford Beauty,Middle East,Doha,Airport Duty-Free,Mall Kiosk,2024-10-24,2024-10-28,4,LE-H32TZQX7,Tom Ford Beauty Velvet Blush,51.91,1045,2136,93.11,1,110879.8
POP101393,Bobbi Brown,Asia-Pacific,Shanghai,Airport Duty-Free,Mall Kiosk,2024-11-19,2025-02-03,76,LE-CTX5FD5H,Bobbi Brown Velvet Primer,64.55,1295,3913,90.49,11,252584.2
POP101748,Rare Beauty,North America,Toronto,Airport Duty-Free,Mall Kiosk,2025-02-03,2025-04-10,66,LE-YIWYA4YO,Rare Beauty Éclat Mascara,54.47,882,993,74.83,9,54088.7
POP100786,Estée Lauder,Asia-Pacific,Seoul,Airport Duty-Free,Mall Kiosk,2024-04-14,2024-06-27,74,LE-QJ20XHM6,Estée Lauder Mirage Setting Powder,75.3,810,564,76.42,11,42469.2
POP100281,MAC Cosmetics,Middle East,Jeddah,Airport Duty-Free,Mall Kiosk,2024-02-18,2024-04-10,52,LE-KD8KBWA5,MAC Cosmetics Éclat Eyeshadow Palette,131.97,2223,2206,88.45,7,291125.8
POP101709,La Prairie,Middle East,Abu Dhabi,Airport Duty-Free,Mall Kiosk,2025-04-17,2025-07-16,90,LE-AI8PRQ45,La Prairie Velvet Blush,59.86,2418,4729,97.03,13,283077.9
POP101619,Valentino Beauty,Middle East,Abu Dhabi,Airport Duty-Free,Mall Kiosk,2024-12-28,2025-03-09,71,LE-DCW5RADB,Valentino Beauty Rouge Fragrance,356.22,1936,2314,64.14,10,824293.1
POP100239,Guerlain,Asia-Pacific,Hong Kong,Airport Duty-Free,Mall Kiosk,2025-03-04,2025-05-29,86,LE-2EHHTDXK,Guerlain Mirage Mascara,44.18,2103,3253,98.13,12,143717.5
POP102057,Shiseido,Latin America,Mexico City,Airport Duty-Free,Mall Kiosk,2025-03-21,2025-06-04,75,LE-AX57ZI8H,Shiseido Éclat Fragrance,245.8,2044,1834,48.67,11,450797.2
POP101739,Rare Beauty,Middle East,Doha,Airport Duty-Free,Mall Kiosk,2025-03-22,2025-06-11,81,LE-UCAAMPUB,Rare Beauty Glow Foundation,107.25,1978,1245,83.33,12,133526.3
POP101773,Bobbi Brown,Asia-Pacific,Tokyo,Airport Duty-Free,Mall Kiosk,2024-09-09,2024-12-04,86,LE-ONOTQWML,Bobbi Brown Lumière Blush,49.7,2254,2093,86.34,12,104022.1
POP100571,YSL Beauty,Europe,Milan,Airport Duty-Free,Mall Kiosk,2024-06-13,2024-07-21,38,LE-8069JHJR,YSL Beauty Glow Highlighter,39.76,2242,1112,55.05,5,44213.1
POP102060,Estée Lauder,North America,Miami,Airport Duty-Free,Mall Kiosk,2024-02-29,2024-03-16,16,LE-7SFGZ6V0,Estée Lauder Noir Fragrance,170.63,1003,1343,78.81,2,229156.1
POP100555,Armani Beauty,Asia-Pacific,Shanghai,Airport Duty-Free,Mall Kiosk,2025-02-19,2025-05-19,89,LE-6ZLE0HZF,Armani Beauty Pearl Foundation,46.17,1718,394,48.88,13,18191.0
POP100192,La Prairie,North America,Miami,Airport Duty-Free,Mall Kiosk,2024-06-27,2024-06-30,3,LE-7YAASC5C,La Prairie Velvet Primer,53.76,928,2555,81.86,0,137356.8
POP100534,Shiseido,Asia-Pacific,Hong Kong,Airport Duty-Free,Mall Kiosk,2024-04-03,2024-05-10,37,LE-AR3COGGM,Shiseido Satin Mascara,36.7,1189,570,47.46,5,20919.0
POP101938,MAC Cosmetics,Latin America,Buenos Aires,Airport Duty-Free,Mall Kiosk,2025-03-21,2025-06-08,79,LE-WZCUTZFQ,MAC Cosmetics Rouge Primer,77.79,2462,3736,81.61,11,290623.4
POP101991,Armani Beauty,Europe,Madrid,Airport Duty-Free,Mall Kiosk,2024-12-25,2025-01-09,15,LE-8WV0G683,Armani Beauty Glow Serum,98.1,1733,2673,86.17,2,262221.3
POP100222,YSL Beauty,North America,Chicago,Airport Duty-Free,Mall Kiosk,2024-07-02,2024-08-17,46,LE-5ODNYHIA,YSL Beauty Éclat Lipstick,53.78,2223,901,69.15,7,48455.8
POP100465,NARS,Asia-Pacific,unknown,Airport Duty-Free,Mall Kiosk,2024-05-10,2024-07-25,76,LE-692CS008,NARS Satin Blush,68.47,1834,3087,72.33,11,211366.9
POP100909,Estée Lauder,Europe,Madrid,Airport Duty-Free,Mall Kiosk,2024-08-19,2024-09-01,13,LE-UU7F4W1O,Estée Lauder Éclat Primer,41.97,1072,2576,61.22,2,108114.7
POP101198,Pat McGrath Labs,Latin America,São Paulo,Airport Duty-Free,Mall Kiosk,2025-04-11,2025-06-04,54,LE-8S0KIREI,Pat McGrath Labs Rouge Foundation,118.33,1932,1426,57.41,8,168738.6
POP101040,Shiseido,Latin America,Lima,Airport Duty-Free,Mall Kiosk,2025-01-21,2025-03-16,54,LE-FGMW9SY1,Shiseido Lumière Highlighter,77.53,1131,389,62.44,8,30159.2
POP102124,Clé de Peau Beauté,Asia-Pacific,Shanghai,Airport Duty-Free,Mall Kiosk,2025-04-12,2025-04-18,6,LE-7I2TRWFP,Clé de Peau Beauté Glow Mascara,55.58,1224,167,46.13,1,9281.9
POP100236,Bobbi Brown,North America,Toronto,Airport Duty-Free,Mall Kiosk,2025-06-08,2025-07-15,37,LE-XLIO5O2A,Bobbi Brown Rouge Eyeshadow Palette,140.18,1646,2893,74.47,5,405540.7
POP102046,Pat McGrath Labs,North America,Miami,Airport Duty-Free,Mall Kiosk,2024-10-21,2024-11-15,25,LE-3PSAMRRH,Pat McGrath Labs Noir Highlighter,50.44,2002,306,56.35,4,15434.6
POP100929,Tom Ford Beauty,North America,Chicago,Airport Duty-Free,Mall Kiosk,2025-05-23,2025-06-11,19,LE-XEM0NLZZ,Tom Ford Beauty Velvet Primer,48.54,1138,1737,93.24,3,84314.0
POP100054,Sisley-Paris,Middle East,Abu Dhabi,Airport Duty-Free,Mall Kiosk,2025-03-24,2025-04-06,13,LE-O3RZ0FGB,Sisley-Paris Noir Fragrance,203.74,1450,2798,99.22,2,570064.5
POP100643,Hermès Beauty,Latin America,unknown,Airport Duty-Free,Mall Kiosk,2024-09-11,2024-10-12,31,LE-795L5AJL,Hermès Beauty Rouge Eyeshadow Palette,88.64,1424,2087,92.51,4,184991.7
POP100285,Hermès Beauty,Latin America,Mexico City,Airport Duty-Free,Mall Kiosk,2024-06-16,,73,LE-92R38MFR,Hermès Beauty Opulence Primer,71.97,1847,1509,45.78,10,108602.7
POP101970,Valentino Beauty,Europe,Paris,Airport Duty-Free,Mall Kiosk,2025-04-30,2025-06-29,60,LE-QEFCC7RX,Valentino Beauty Velvet Lipstick,40.06,1598,1707,71.75,9,68382.4
POP101896,Valentino Beauty,Asia-Pacific,Hong Kong,Airport Duty-Free,Mall Kiosk,2024-04-20,2024-05-30,40,LE-O5P68CD1,Valentino Beauty Lumière Serum,144.71,2262,956,63.19,6,138342.8
POP100370,Fenty Beauty,North America,Toronto,Airport Duty-Free,Mall Kiosk,2024-07-16,2024-09-02,48,LE-EANEEYPK,Fenty Beauty Velvet Blush,50.75,1475,2287,53.74,7,116065.3
POP101121,Hourglass,Latin America,Lima,Airport Duty-Free,Mall Kiosk,2024-07-20,2024-08-26,37,LE-VTGWSC9J,Hourglass Glow Foundation,68.13,1942,1949,79.81,5,132785.4
POP101461,Tom Ford Beauty,Asia-Pacific,Tokyo,Airport Duty-Free,Mall Kiosk,2024-03-18,2024-04-20,33,LE-WVOD4KWJ,Tom Ford Beauty Opulence Highlighter,57.4,1211,1697,60.01,5,97407.8
POP100904,YSL Beauty,Middle East,Abu Dhabi,Airport Duty-Free,Mall Kiosk,2024-12-15,2024-12-29,14,LE-93223SD2,YSL Beauty Noir Fragrance,244.98,2305,1593,96.37,2,390253.1
POP100798,Shiseido,Europe,Milan,Airport Duty-Free,Mall Kiosk,2024-04-30,2024-05-31,31,LE-X2WEX0VA,Shiseido Velvet Serum,243.19,873,2377,74.17,4,578062.6
POP101228,Dior,Middle East,unknown,Airport Duty-Free,Mall Kiosk,2025-01-01,2025-02-08,38,LE-WDLJPUFV,Dior Noir Eyeshadow Palette,69.74,1591,2070,53.45,5,144361.8
POP101816,Hermès Beauty,North America,Toronto,Airport Duty-Free,Mall Kiosk,2024-02-24,2024-04-01,37,LE-SU0BID0V,Hermès Beauty Opulence Fragrance,217.81,1843,3796,78.74,5,826806.8
POP100477,Guerlain,Europe,Berlin,Airport Duty-Free,Mall Kiosk,2024-06-25,2024-07-04,9,LE-LT2C9P4A,Guerlain Satin Foundation,47.64,1805,165,57.89,1,7860.6
POP100401,Givenchy Beauty,Middle East,Abu Dhabi,Airport Duty-Free,Mall Kiosk,2025-04-28,2025-06-09,42,LE-7OXTTIOW,Givenchy Beauty Noir Foundation,55.64,1536,3083,82.3,6,171538.1
POP100333,Shiseido,Asia-Pacific,Tokyo,Airport Duty-Free,Mall Kiosk,2025-04-27,2025-07-16,80,LE-7ORYT3RF,Shiseido Satin Highlighter,51.47,1911,3768,90.71,11,193939.0
POP101711,Clé de Peau Beauté,Middle East,Doha,Airport Duty-Free,Mall Kiosk,2025-06-18,2025-07-15,27,LE-76I2MVKL,Clé de Peau Beauté Noir Foundation,72.72,2429,716,72.69,4,52067.5
POP100260,Rare Beauty,Europe,unknown,Airport Duty-Free,Mall Kiosk,2025-04-02,2025-06-14,73,LE-4NRKLO36,Rare Beauty Pearl Foundation,83.31,1899,447,94.11,10,37239.6
POP101356,Dior,Middle East,Jeddah,Airport Duty-Free,Mall Kiosk,2024-12-25,2025-02-17,54,LE-104A8C50,Dior Glow Serum,118.29,2177,2318,75.98,8,274196.2
POP100901,Pat McGrath Labs,Middle East,Jeddah,Airport Duty-Free,Mall Kiosk,2024-05-18,2024-06-22,35,LE-4K67NR8H,Pat McGrath Labs Lumière Primer,47.56,1604,1393,49.03,5,66251.1
POP101592,Pat McGrath Labs,Asia-Pacific,Shanghai,Airport Duty-Free,Mall Kiosk,2025-04-04,2025-06-15,72,LE-OLES9VW7,Pat McGrath Labs Glow Primer,69.86,2289,2880,68.17,10,201196.8
POP100314,MAC Cosmetics,North America,New York,Airport Duty-Free,Mall Kiosk,2024-09-10,2024-09-16,6,LE-8IWXHXC5,MAC Cosmetics Glow Mascara,45.91,1765,3040,77,1,139566.4
POP101169,Lancôme,Europe,Paris,Airport Duty-Free,Mall Kiosk,2025-04-26,2025-05-22,26,LE-9APGLVGA,Lancôme Lumière Setting Powder,76.43,909,1654,74.5,4,126415.2
POP101491,Pat McGrath Labs,Middle East,Doha,Airport Duty-Free,Mall Kiosk,2024-06-16,2024-08-14,59,LE-TYZXMCEK,Pat McGrath Labs Velvet Eyeshadow Palette,114.27,1611,3068,62.73,8,350580.4
POP102016,Charlotte Tilbury,Asia-Pacific,unknown,Airport Duty-Free,Mall Kiosk,2024-11-27,2024-12-16,19,LE-AT0NGX2N,Charlotte Tilbury Rouge Fragrance,103.45,1300,2999,77.51,3,310246.6
POP101610,Chanel,Europe,Berlin,Airport Duty-Free,Mall Kiosk,2025-03-05,2025-04-23,49,LE-8QZPWHVP,Chanel Lumière Mascara,43.72,1713,500,59.81,7,21860.0
POP101284,Huda Beauty,Europe,Madrid,Airport Duty-Free,Mall Kiosk,2024-08-20,2024-09-14,25,LE-GG5ON9IH,Huda Beauty Pearl Blush,65.42,1056,686,49.78,4,44878.1
POP100434,Estée Lauder,Middle East,Jeddah,Airport Duty-Free,Mall Kiosk,2024-06-24,2024-07-05,11,LE-EPUQMF39,Estée Lauder Opulence Foundation,59.78,2351,1981,58.96,2,118424.2
POP100094,Hourglass,Europe,Madrid,Airport Duty-Free,Mall Kiosk,2024-12-02,2024-12-29,27,LE-GQ70RANI,Hourglass Glow Serum,291.26,2031,265,49.35,4,77183.9
POP101046,MAC Cosmetics,Middle East,Doha,Airport Duty-Free,Mall Kiosk,2025-03-27,2025-06-08,73,LE-4AWT8JZ5,MAC Cosmetics Glow Foundation,91.57,966,223,68.83,10,20420.1
POP100104,NARS,Europe,Paris,Airport Duty-Free,Mall Kiosk,2025-04-15,2025-07-14,90,LE-OQ62WFRP,NARS Opulence Serum,144.44,1173,4044,81.19,13,584115.4
